5837fe83bd813b021d133c9f806cbcf215d24f67,CompressingTermVectorsFormat.java,codecs/compressing/,Adrien Grand,2013-01-21 19:11:59,1,0,1,1.0,1.0,True,0,0,0,0,0,True
d09bb02f91a00ffeda431c045adb2550d88618e7,CompressingTermVectorsReader.java,codecs/compressing/,Michael McCandless,2013-10-10 14:42:54,3,2,1,0.965681601525,0.00571973307912,False,3,0,3,0.5,0.142857142857,False
017a3bf628189bfd559dfb187f8b42ddabdb2c7e,CompressingTermVectorsReader.java,codecs/compressing/,Michael McCandless,2013-09-19 20:57:09,3,2,1,0.973154362416,0.00575263662512,False,3,0,3,0.538461538462,0.0769230769231,False
7ccb1232618994692672feb43a12903547b062a4,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-09-09 19:59:07,3,2,1,0.977842003854,0.0211946050096,False,3,0,3,0.5,0.5,True
e375cfa3313b59947f94cc2d3fefe14d6c9e693c,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-08-06 15:50:50,3,2,1,0.977142857143,0.0219047619048,False,3,0,3,0.454545454545,0.454545454545,True
360452940ec060e389dbf990996f3f44200281e0,CompressingTermVectorsReader.java,codecs/compressing/,Michael McCandless,2013-07-16 17:44:10,3,2,1,0.98275862069,0.00095785440613,False,2,0,2,0.5,0,False
3e097c87bbb301e34833d434f40c3460d7402207,CompressingTermVectorsReader.java,codecs/compressing/,Adrien Grand,2013-06-11 17:56:47,3,2,1,0.984805318139,0.984805318139,True,2,0,2,0.555555555556,0.444444444444,False
834f7da9d990164fbd697501cd99dcb8b4d4ac3c,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-04-20 16:38:09,2,1,1,0.985754985755,0.014245014245,False,2,0,2,0.5,0.5,True
9588a84dec9fe5da210a9210cb0efbe3221c9f9e,CompressingTermVectorsReader.java,codecs/compressing/,Adrien Grand,2013-04-04 19:48:45,2,1,1,0.985714285714,0.985714285714,True,2,0,2,0.571428571429,0.428571428571,False
2c64eb9019e3815259e4cd013c47a930a22f8e0d,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-03-14 20:48:23,2,1,1,0.986666666667,0.0133333333333,False,2,0,2,0.5,0.5,True
b21ecede84e872e498bb82845e7a4c6ba29575e0,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-01-31 03:37:31,2,1,1,0.986717267552,0.0132827324478,False,2,0,2,0.6,0.4,False
a81ac90986383afc1e2679afbb718dc2c5ed8ab6,CompressingTermVectorsReader.java,codecs/compressing/,Adrien Grand,2013-01-30 09:08:06,2,1,1,0.990476190476,0.990476190476,True,2,0,2,0.5,0.5,True
fd6003fed3933758a1950f15bb8f52f1fe35d2d9,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-01-24 12:43:34,2,1,1,0.990476190476,0.00952380952381,False,2,0,2,0.666666666667,0.333333333333,False
27de7834677f60510a5d0bb4b84c67d97f9fca5e,CompressingTermVectorsReader.java,codecs/compressing/,Robert Muir,2013-01-22 06:51:45,2,1,1,0.990403071017,0.00959692898273,False,1,0,1,1.0,0,False
28567c2327f011e467a3b4f9ed0a19853f1829fd,CompressingTermVectorsReader.java,codecs/compressing/,Adrien Grand,2013-01-21 23:47:31,2,1,1,0.990403071017,0.990403071017,True,1,0,1,1.0,1.0,True
5837fe83bd813b021d133c9f806cbcf215d24f67,CompressingTermVectorsReader.java,codecs/compressing/,Adrien Grand,2013-01-21 19:11:59,1,0,1,1.0,1.0,True,0,0,0,0,0,True
017a3bf628189bfd559dfb187f8b42ddabdb2c7e,CompressingTermVectorsWriter.java,codecs/compressing/,Michael McCandless,2013-09-19 20:57:09,2,1,1,0.996328029376,0,False,1,0,1,1.0,0,False
f45358ebc198691acd66cbe269380a1a1a544f08,CompressingTermVectorsWriter.java,codecs/compressing/,Adrien Grand,2013-07-10 19:24:24,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
8d8c559a5c325fbdb9bd52ea2a305f36ae635d33,CompressingTermVectorsWriter.java,codecs/compressing/,Adrien Grand,2013-04-12 08:42:34,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
5837fe83bd813b021d133c9f806cbcf215d24f67,CompressingTermVectorsWriter.java,codecs/compressing/,Adrien Grand,2013-01-21 19:11:59,1,0,1,1.0,1.0,True,0,0,0,0,0,True
834f7da9d990164fbd697501cd99dcb8b4d4ac3c,CompressionMode.java,codecs/compressing/,Robert Muir,2013-04-20 16:38:09,2,1,1,0.992831541219,0.00716845878136,False,1,0,1,1.0,0,False
87efa12ae81a6341aac38e71f6f84eeac27c887d,CompressionMode.java,codecs/compressing/,Adrien Grand,2013-01-25 13:54:46,2,1,1,0.992831541219,0.992831541219,True,1,0,1,1.0,1.0,True
21388e0e3720d4e32671a5400bdcd56516ecc4e5,CompressionMode.java,codecs/compressing/,Adrien Grand,2013-01-09 10:00:16,1,0,1,1.0,1.0,True,1,0,1,1.0,1.0,True
